Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T00,F00,C00,ATL,ORD,19920,24312,4392,2592,976,6,4,05:32 -> 06:45
T00,F01,C00,ORD,ATL,44070,48462,4392,2592,976,6,4,12:14 -> 13:27
T00,F02,C00,ATL,ORD,54973,59365,4392,2592,976,6,4,15:16 -> 16:29
T00,F03,C00,ORD,DFW,76288,82093,5805,4005,1290,6,4,21:11 -> 22:48
T01,F04,C01,ATL,DFW,19800,25083,5283,3483,1174,8,6,05:30 -> 06:58
T01,F05,C01,DFW,ORD,47035,52840,5805,4005,1290,8,6,13:03 -> 14:40
T01,F06,C01,ORD,DFW,58579,64384,5805,4005,1290,8,6,16:16 -> 17:53
T01,F07,C02,DFW,ATL,70037,75320,5283,3483,1174,8,6,19:27 -> 20:55
T02,F08,C03,ORD,LAX,20880,33489,12609,10809,2802,8,6,05:48 -> 09:18
T02,F09,C03,LAX,ORD,56643,69252,12609,10809,2802,8,6,15:44 -> 19:14
T02,F10,C04,ORD,DFW,87790,93595,5805,4005,1290,8,6,00:23 (+1) -> 01:59 (+1)
T03,F11,C05,DFW,ORD,20460,26265,5805,4005,1290,8,6,05:41 -> 07:17
T03,F12,C05,ORD,ATL,44132,48524,4392,2592,976,8,6,12:15 -> 13:28
T03,F13,C05,ATL,ORD,65854,70246,4392,2592,976,8,6,18:17 -> 19:30
T04,F14,C06,ORD,LAX,20340,32949,12609,10809,2802,8,6,05:39 -> 09:09
T04,F15,C06,LAX,ORD,45943,58552,12609,10809,2802,8,6,12:45 -> 16:15
T04,F16,C03,ORD,ATL,73404,77796,4392,2592,976,8,6,20:23 -> 21:36
